1.6590,4.2851
-3.4537,3.4243
4.8381,1.1515
-5.3797,-3.3621
0.9726,2.9241
-3.5679,1.5316
0.4506,-3.3022
-3.4871,-1.7244
2.6688,1.5948
-3.1565,3.1911
3.1655,-3.9998
-2.7868,-3.0994
4.2082,2.9849
-2.1233,2.9434
0.7042,-0.4795
-0.3924,-3.9637
2.8317,1.5740
-0.7902,3.3431
2.9435,-3.3571
-3.1959,-2.2839
2.3364,2.8751
-1.7863,2.5542
2.1901,-1.9060
-3.4034,-2.7783
1.7781,3.8808
-1.6883,2.2303
2.5930,-2.0544
-4.0073,-3.2071
2.2577,3.3876
-2.6790,0.7851
0.9395,-4.0236
-3.6744,-2.2611
2.0463,2.7353
-3.1895,1.7803
4.3726,-0.8222
-2.5793,-3.4976
1.8890,5.1904
-0.7987,2.1856
2.8365,-2.6586
-3.8379,-3.2538
2.0967,3.8860
-2.7090,2.9239
3.3670,-3.1848
-2.1215,-4.2326
2.3295,3.1798
-3.2848,3.2731
3.0914,-3.8152
-3.7621,-2.4322
3.5421,2.7788
-1.7368,4.2410
2.1271,-2.9837
-4.3238,-3.9381
3.7921,5.1358
-4.7865,3.3585
2.6241,-3.2607
-4.0093,-2.9781
2.4935,1.9637
-2.5137,2.6422
1.8644,-3.1763
-3.1712,-3.5725
2.8942,2.4891
-2.5625,2.8844
3.4911,-3.9475
-2.5657,-2.0121
3.3329,3.9831
-1.6168,3.5732
2.2806,-2.5594
-2.6512,-3.1032
2.3214,3.1550
-1.6857,2.9397
3.0310,-3.6203
-4.5996,-2.1858
4.1962,1.1267
-2.1339,3.0937
4.6689,-2.5627
-2.7932,-2.1497
2.8841,3.0434
-2.9676,2.8487
4.4793,-1.7648
-4.9056,-2.9111
